"scen","year","iso3c","GDP_PPP","GDP_PPP_CAP"
"SSP4",2095,"LKA",902.677445678727,35319.3111154181
"SSP4",2095,"LSO",38.5805682252024,13249.2571613936
"SSP4",2095,"LTU",87.9228610053202,68494.6988916039
"SSP4",2095,"LUX",154.824522699287,225908.937927382
"SSP4",2095,"LVA",61.5686725330884,65355.8786313571
"SSP4",2095,"MAC",151.889879587237,231075.742418135
"SSP4",2095,"MAR",1871.60657117519,34731.8119895467
"SSP4",2095,"MDA",59.5168268289783,39836.913658255
"SSP4",2095,"MDG",704.21548082751,7503.54004252944
"SSP4",2095,"MDV",47.7920314986805,60813.4302380551
"SSP4",2095,"MEX",9151.34349937063,49340.0767071587
"SSP4",2095,"MKD",83.5552889517833,57809.7740941527
"SSP4",2095,"MLI",747.560492895814,7810.71316180373
"SSP4",2095,"MLT",46.1154630271973,125869.038186868
"SSP4",2095,"MMR",848.155616910686,13956.7893123185
"SSP4",2095,"MNE",25.268353476782,55031.5661981979
"SSP4",2095,"MNG",317.339499659706,43927.9705914141
"SSP4",2095,"MOZ",696.350950862382,6653.75369280118
"SSP4",2095,"MRT",353.966188294833,22930.4799232731
"SSP4",2095,"MUS",67.1319563717287,60869.666624101
"SSP4",2095,"MWI",618.935161088359,9258.71937511531
"SSP4",2095,"MYS",3501.59402310629,73497.8851162604
"SSP4",2095,"NAM",131.317976538768,26769.6818383954
"SSP4",2095,"NER",1281.72135431457,6254.91691402411
"SSP4",2095,"NGA",17566.6137089113,18826.2570461864
"SSP4",2095,"NIC",281.544178016034,25397.594189692
"SSP4",2095,"NLD",1811.79599239702,126210.444517741
"SSP4",2095,"NOR",682.431216521634,128744.753308068
"SSP4",2095,"NPL",750.922065362868,17560.2622375172
"SSP4",2095,"NZL",363.243408188798,72643.7635654891
"SSP4",2095,"OMN",427.173407102487,52835.0476176434
"SSP4",2095,"PAK",14486.4300060666,21885.9175941903
"SSP4",2095,"PAN",425.166237347622,58509.7422990902
"SSP4",2095,"PER",1586.6418870997,34103.2455690761
"SSP4",2095,"PHL",7678.82371548519,35781.7399859488
"SSP4",2095,"PNG",209.322313270737,9755.43703663086
"SSP4",2095,"POL",1573.09501667323,70009.8885145911
"SSP4",2095,"PRI",108.474800647744,56087.8788939165
"SSP4",2095,"PRT",606.296319648788,82123.5738477972
"SSP4",2095,"PRY",376.697010593829,33983.7458673841
"SSP4",2095,"PSE",283.408163932345,21480.9785118648
"SSP4",2095,"QAT",564.90485330945,110956.717559118
"SSP4",2095,"ROU",673.090387805205,71479.0454017403
"SSP4",2095,"RUS",5859.81590955945,58024.8840152753
"SSP4",2095,"RWA",324.173337198101,8823.08312617109
"SSP4",2095,"SAU",5517.75132658423,91750.4077736135
"SSP4",2095,"SDN",964.880290929102,12378.6515055671
"SSP4",2095,"SEN",1009.42296620185,16532.3827068411
"SSP4",2095,"SGP",1024.07108770034,199612.088925637
"SSP4",2095,"SLB",25.2060030618872,11706.1567073989
"SSP4",2095,"SLE",206.244879671344,10113.6956800906
"SSP4",2095,"SLV",191.802128594337,28997.7995623819
"SSP4",2095,"SOM",867.16888469866,8983.92031405758
"SSP4",2095,"SRB",293.771366259318,61712.8764738609
"SSP4",2095,"SSD",75.9342281004458,3897.80323864839
"SSP4",2095,"STP",5.59867229610709,11036.4399918314
"SSP4",2095,"SUR",36.7005573800169,37124.7773962852
"SSP4",2095,"SVK",239.65034886212,69345.0841531678
"SSP4",2095,"SVN",129.688053758521,86590.2615341036
"SSP4",2095,"SWE",1154.9352972481,108892.385971568
"SSP4",2095,"SWZ",42.6830364282537,28990.0862413031
"SSP4",2095,"SYC",9.35452175649442,67028.3940497486
"SSP4",2095,"SYR",970.354793910927,20478.0850280433
"SSP4",2095,"TCD",807.18092571436,9213.6181171764
"SSP4",2095,"TGO",261.120986423935,10006.0465866814
"SSP4",2095,"THA",3175.3344017419,57211.9555378506
"SSP4",2095,"TJK",434.601121556327,19380.4558163207
"SSP4",2095,"TKM",274.37158786263,24121.5547415493
"SSP4",2095,"TLS",55.174457641691,22892.6967938179
"SSP4",2095,"TON",2.51997400031619,19091.786645851
"SSP4",2095,"TTO",91.6618574812593,62912.6840116082
"SSP4",2095,"TUN",776.813874320687,48574.8023704276
"SSP4",2095,"TUR",5600.19552920147,80419.1440386445
"SSP4",2095,"TWN",1449.33303928541,137350.210287777
"SSP4",2095,"TZA",3589.28291409539,13419.6114447385
"SSP4",2095,"UGA",2631.79910427568,14594.5924512583
"SSP4",2095,"UKR",717.076958864242,31803.9915961172
"SSP4",2095,"URY",144.621068069113,48678.4205042927
"SSP4",2095,"USA",41049.4652493777,126157.289852064
"SSP4",2095,"UZB",1308.7609850777,19503.5887660018
"SSP4",2095,"VCT",4.22428289236441,46245.3615041349
"SSP4",2095,"VEN",1302.95356980213,29303.8836332269
"SSP4",2095,"VNM",6160.72156429268,53662.0350407152
"SSP4",2095,"VUT",8.25504797312351,9081.66279360984
"SSP4",2095,"WSM",8.34086033775531,22994.7440313616
"SSP4",2095,"YEM",1264.94609991886,14684.5600898132
"SSP4",2095,"ZAF",2508.65627946966,36756.9159210825
"SSP4",2095,"ZMB",800.311239919435,13765.239722878
"SSP4",2095,"ZWE",385.97778016013,13281.1308710708
"SSP5",2095,"ABW",20.9452667431223,147512.807325669
"SSP5",2095,"AFG",1404.92654014409,18587.5390784001
"SSP5",2095,"AGO",3129.44391151246,42024.945674908
"SSP5",2095,"ALB",91.3582601116656,89294.5458485779
"SSP5",2095,"ARE",2261.36684982633,196968.998143705
"SSP5",2095,"ARG",3363.10236413086,80834.0399204034
"SSP5",2095,"ARM",136.855513813968,77526.2408115598
"SSP5",2095,"ATG",9.48660512453166,97880.5550331096
"SSP5",2095,"AUS",5158.86870031801,131577.956822986
"SSP5",2095,"AUT",1427.23914106903,141370.526737109
"SSP5",2095,"AZE",615.689494034159,63607.7035507028
"SSP5",2095,"BDI",664.679019449578,33583.7512722464
"SSP5",2095,"BEL",2032.08803540307,147417.691826502
"SSP5",2095,"BEN",1369.47507864547,56434.2045094222
"SSP5",2095,"BFA",1570.37570552097,40957.9409876515
"SSP5",2095,"BGD",12830.0373734032,91161.3154771966
"SSP5",2095,"BGR",383.61767722497,92472.3252079833
"SSP5",2095,"BHR",290.350086902948,118806.321401738
"SSP5",2095,"BHS",43.5936951411626,106641.721879546
"SSP5",2095,"BIH",113.280720855861,78116.6233640232
"SSP5",2095,"BLR",490.675296616435,63067.2117140458
"SSP5",2095,"BLZ",42.7336446743367,79829.7883471233
"SSP5",2095,"BOL",690.500181192264,54415.7454958506
"SSP5",2095,"BRA",13051.9600460552,78015.9677674136
"SSP5",2095,"BRB",19.9540504552621,85366.8912083141
"SSP5",2095,"BRN",65.5938761946563,136506.476044646
"SSP5",2095,"BTN",48.0132148975073,76718.2666344458
"SSP5",2095,"BWA",247.788960620595,75477.8858125702
"SSP5",2095,"CAF",446.758103249404,39341.0150553342
"SSP5",2095,"CAN",5779.99179752264,112194.169156853
"SSP5",2095,"CHE",1871.00594310264,159903.290081729
"SSP5",2095,"CHL",1355.85549437545,84896.5166849926
"SSP5",2095,"CHN",93226.3878796423,110148.41143586
"SSP5",2095,"CIV",2473.23839121628,61405.9774163243
"SSP5",2095,"CMR",2528.84651949917,50805.6525519189
"SSP5",2095,"COD",11466.1626939825,50392.7309082343
"SSP5",2095,"COG",456.332053878842,45090.7946788448
"SSP5",2095,"COL",3110.18258880334,72557.9287943594
"SSP5",2095,"COM",37.3326366789144,36423.1703580246
"SSP5",2095,"CPV",32.786052773205,69431.6914777508
"SSP5",2095,"CRI",467.419981669741,97124.7591036454
"SSP5",2095,"CYP",253.591133157419,153365.672998821
"SSP5",2095,"CZE",977.037392104277,101803.875387491
"SSP5",2095,"DEU",11140.6783509732,132327.191021048
"SSP5",2095,"DJI",63.2065732663628,58175.4928554724
"SSP5",2095,"DNK",1013.56195329537,145235.955584659
"SSP5",2095,"DOM",893.568103723214,89370.1057882963
"SSP5",2095,"DZA",4206.26465238933,80933.6919910468
"SSP5",2095,"ECU",1000.16599769521,58953.1745537032
"SSP5",2095,"EGY",12874.2928403473,80740.0275239268
"SSP5",2095,"ERI",118.751447368733,36300.9782846187
"SSP5",2095,"ESP",6739.55770283783,118653.287418384
"SSP5",2095,"EST",97.4052594064157,93804.6713191126
"SSP5",2095,"ETH",10193.8301568184,52509.2918699912
"SSP5",2095,"FIN",695.598520180651,122131.498968057
"SSP5",2095,"FJI",35.0516195910219,68101.8723499241
"SSP5",2095,"FRA",9902.82920147311,134843.652309794
"SSP5",2095,"FSM",0.966590581777276,21219.5699279043
"SSP5",2095,"GAB",253.134243638465,71463.8495303995
"SSP5",2095,"GBR",9634.29520990568,113758.548438719
"SSP5",2095,"GEO",114.167261973097,85459.9821938014
"SSP5",2095,"GHA",3404.37294089299,68259.3286222617
"SSP5",2095,"GIN",932.148600561982,51046.9282866822
"SSP5",2095,"GMB",180.327250926376,47587.0261662017
"SSP5",2095,"GNB",145.081921498582,51359.0187219155
"SSP5",2095,"GNQ",207.94350045696,61979.8872737747
"SSP5",2095,"GRC",1004.24163381519,108418.19129384
"SSP5",2095,"GRD",8.2763564315273,85853.1958708541
"SSP5",2095,"GTM",1215.8431135591,65303.4392513845
"SSP5",2095,"HKG",1228.47258948371,168157.249025863
"SSP5",2095,"HND",677.307201170103,60468.0852648057
"SSP5",2095,"HRV",312.339252756617,119776.626990616
"SSP5",2095,"HTI",580.641265170127,55432.6985059181
"SSP5",2095,"HUN",822.886074278709,109769.810496138
"SSP5",2095,"IDN",18921.3013108273,79703.6413033167
"SSP5",2095,"IND",85484.4779406063,71582.782760253
"SSP5",2095,"IRL",1537.05063899265,213133.447181464
"SSP5",2095,"IRN",8427.82646756065,89160.8998109047
"SSP5",2095,"IRQ",3861.61096090495,53997.5522234716
"SSP5",2095,"ISL",61.8783795997933,142243.445844868
"SSP5",2095,"ISR",1915.17912291373,114073.367328954
"SSP5",2095,"ITA",7028.88548289054,127674.882690484
"SSP5",2095,"JAM",123.641549386091,69721.7891353255
"SSP5",2095,"JOR",970.138930069094,60233.8145676307
"SSP5",2095,"JPN",8939.1942214487,108844.638324566
"SSP5",2095,"KAZ",1331.25486097462,72600.4288303879
"SSP5",2095,"KEN",5080.60643807833,63217.1097669
"SSP5",2095,"KGZ",244.825404583439,34675.7474993101
"SSP5",2095,"KHM",1184.56144713899,81455.7386974903
"SSP5",2095,"KIR",2.06169102386256,17097.2342961973
"SSP5",2095,"KOR",4176.28766355222,135741.129984024
"SSP5",2095,"KWT",537.486579036432,101681.6599821
"SSP5",2095,"LAO",442.203906371062,71001.3329920717
"SSP5",2095,"LBN",328.853321129911,52315.7836806296
"SSP5",2095,"LBR",363.703318139946,40204.5742876364
"SSP5",2095,"LBY",925.717463647353,115008.482979812
"SSP5",2095,"LCA",9.93818284362302,74024.1771272563
"SSP5",2095,"LKA",951.346778835299,58325.6238822694
"SSP5",2095,"LSO",83.1399706985855,45589.0552912897
"SSP5",2095,"LTU",130.570673915947,103866.20024049
"SSP5",2095,"LUX",231.06124875202,242996.73439487
"SSP5",2095,"LVA",105.337800508518,101575.554055499
"SSP5",2095,"MAC",225.112425473599,255544.19320114
"SSP5",2095,"MAR",2311.23483069113,72554.4049625914
"SSP5",2095,"MDA",111.908784442361,76262.408887832
"SSP5",2095,"MDG",2166.35684657712,46650.9834426579
"SSP5",2095,"MDV",81.8729044110889,117409.130759539
"SSP5",2095,"MEX",9778.73209560353,83047.6424062094
"SSP5",2095,"MKD",160.226502073586,92852.3998412767
"SSP5",2095,"MLI",1761.86962340594,39978.5027015754
"SSP5",2095,"MLT",90.1589321887042,183290.031132518
"SSP5",2095,"MMR",1591.84795608132,44340.3606884738
"SSP5",2095,"MNE",43.0119023099905,81770.2616001182
"SSP5",2095,"MNG",298.412825908807,75745.6237226494
"SSP5",2095,"MOZ",2347.0101031781,41337.7187059263
"SSP5",2095,"MRT",497.830407922162,68729.1633308998
"SSP5",2095,"MUS",83.680962193738,101647.878834108
"SSP5",2095,"MWI",1746.34739467266,46607.6780552927
"SSP5",2095,"MYS",4662.1818282814,114360.201988459
"SSP5",2095,"NAM",204.61857329327,61818.2618570649
"SSP5",2095,"NER",3260.21712378648,41931.5823334943
"SSP5",2095,"NGA",24228.9871396312,51720.6141558738
"SSP5",2095,"NIC",396.695801389813,67283.0682212657
"SSP5",2095,"NLD",2756.84966553608,152662.628890296
"SSP5",2095,"NOR",1081.27222127136,148853.373578848
"SSP5",2095,"NPL",1290.30156133542,54608.2783255732
"SSP5",2095,"NZL",704.276508341607,110714.015318505
"SSP5",2095,"OMN",528.005066271531,89811.8890219651
"SSP5",2095,"PAK",20457.3607713524,61466.8547895212
"SSP5",2095,"PAN",511.769519762179,104505.471534223
"SSP5",2095,"PER",1801.65302435258,63590.5281637443
"SSP5",2095,"PHL",8390.55935182674,64900.5010481045
"SSP5",2095,"PNG",562.686442491154,39978.4243425798
"SSP5",2095,"POL",2999.12648547306,106346.741495612
"SSP5",2095,"PRI",138.516559304637,91309.0394554355
"SSP5",2095,"PRT",1137.10618586632,125219.579792598
"SSP5",2095,"PRY",433.669985060536,67550.4374726924
"SSP5",2095,"PSE",270.125717456719,38178.3609820543
"SSP5",2095,"QAT",923.082899009696,157336.312567096
"SSP5",2095,"ROU",1118.21014708424,110815.891722636
"SSP5",2095,"RUS",11990.7013774772,85875.3980154764
"SSP5",2095,"RWA",1182.17902107172,55717.2361551713
"SSP5",2095,"SAU",6467.51938819677,145200.140012862
"SSP5",2095,"SDN",2973.96716262813,36032.6194833139
"SSP5",2095,"SEN",1672.00363526866,58888.5168801708
"SSP5",2095,"SGP",1837.86812037392,248804.111039678
"SSP5",2095,"SLB",42.328185920351,42329.3468535488
"SSP5",2095,"SLE",455.536728399692,43761.5174583339
"SSP5",2095,"SLV",236.287178080655,73595.9998436037
"SSP5",2095,"SOM",2234.51221475284,59808.976060206
"SSP5",2095,"SRB",584.915020352128,94507.2517496244
"SSP5",2095,"SSD",143.244976135383,22728.9942816591
"SSP5",2095,"STP",10.726675549542,49638.9564818776
"SSP5",2095,"SUR",41.9269979383207,71865.1973304344
"SSP5",2095,"SVK",440.27664951799,101082.349585562
"SSP5",2095,"SVN",238.667601568882,122117.091691262
"SSP5",2095,"SWE",1929.36665661487,134801.071512371
"SSP5",2095,"SWZ",67.8899031536798,78298.7650399275
"SSP5",2095,"SYC",11.4311926198982,116649.598583641
"SSP5",2095,"SYR",1750.09194406551,59381.1985921697
"SSP5",2095,"TCD",2238.30246696635,55375.9970965823
"SSP5",2095,"TGO",626.06397569538,49252.794820466
"SSP5",2095,"THA",4219.03154238208,91177.6764302778
"SSP5",2095,"TJK",576.97631888094,49230.8448446097
"SSP5",2095,"TKM",271.366231802465,38285.5537956308
"SSP5",2095,"TLS",64.3137498609705,50082.1540955845
"SSP5",2095,"TON",1.86855676132438,35301.6646188604
"SSP5",2095,"TTO",98.3040503181305,99657.9622004234
"SSP5",2095,"TUN",787.591347399939,74297.6315424926
"SSP5",2095,"TUR",10459.0612859247,128606.001289257
"SSP5",2095,"TWN",2145.747954341,178038.659909421
"SSP5",2095,"TZA",9188.1686897849,66880.6141094944
"SSP5",2095,"UGA",6037.89832635688,60976.7447385669
"SSP5",2095,"UKR",1566.70520022107,51486.4116193857
"SSP5",2095,"URY",192.850123367171,88562.2825365554
"SSP5",2095,"USA",67731.6939395485,151152.492286765
"SSP5",2095,"UZB",1415.50393167237,35193.3310491391
"SSP5",2095,"VCT",4.71663436228698,93808.2072459921
"SSP5",2095,"VEN",2017.59736866359,69783.6159074753
"SSP5",2095,"VNM",8340.60426156797,101999.112537222
"SSP5",2095,"VUT",13.1447494578045,28299.6552607751
"SSP5",2095,"WSM",6.86026961530572,49132.5252194816
"SSP5",2095,"YEM",2332.30498857396,49580.8633602007
"SSP5",2095,"ZAF",3597.17869202472,63550.1630030548
"SSP5",2095,"ZMB",1996.48076213738,54924.1711776801
"SSP5",2095,"ZWE",665.527270830975,36509.370824203
"SSP1",2090,"ABW",15.8536931530593,138579.804738424
"SSP1",2090,"AFG",1050.29539130297,13159.9813849688
"SSP1",2090,"AGO",2286.77009103825,30953.5080667947
"SSP1",2090,"ALB",103.691031976196,68793.9835024621
"SSP1",2090,"ARE",2175.47832867572,223833.145051979
"SSP1",2090,"ARG",2705.30563954993,63034.0038876547
"SSP1",2090,"ARM",119.858302517107,58246.3052191932
"SSP1",2090,"ATG",6.5630559994855,76222.8368099067
"SSP1",2090,"AUS",3956.91557502095,118667.004400077
"SSP1",2090,"AUT",1128.09187155148,130035.537524048
"SSP1",2090,"AZE",479.554228313704,49474.2885257817
"SSP1",2090,"BDI",499.044456068385,22737.3295459788
"SSP1",2090,"BEL",1601.36255544038,131875.710978521
"SSP1",2090,"BEN",1027.26774968906,40886.5325438516
"SSP1",2090,"BFA",1144.82494416725,27850.247875574
"SSP1",2090,"BGD",10522.0886362961,66682.7936025211
"SSP1",2090,"BGR",316.786965264809,73763.1996837391
"SSP1",2090,"BHR",207.014959998209,105581.964297724
"SSP1",2090,"BHS",32.4797832212874,86067.8115727389
"SSP1",2090,"BIH",108.935180720074,61282.4034858851
"SSP1",2090,"BLR",375.654946334138,51114.8016217942
"SSP1",2090,"BLZ",32.6461722379852,63243.1062185139
"SSP1",2090,"BOL",582.512008026704,42345.1489386875
"SSP1",2090,"BRA",11160.3236657631,63723.5757994519
"SSP1",2090,"BRB",15.4137132809314,66921.931777277
"SSP1",2090,"BRN",65.8073441365722,140737.412149836
"SSP1",2090,"BTN",39.6306113168098,60187.0360093804
"SSP1",2090,"BWA",191.733973721751,58406.0861972855
"SSP1",2090,"CAF",348.62226792523,26832.1544663218
"SSP1",2090,"CAN",4067.04179394274,93764.9808743468
"SSP1",2090,"CHE",1535.95419279309,158030.343151517
"SSP1",2090,"CHL",1054.83432242665,65183.2718292509
"SSP1",2090,"CHN",74380.6823314176,82209.4165613344
"SSP1",2090,"CIV",2061.87533834083,45806.496891688
"SSP1",2090,"CMR",2006.08965173957,38856.3414368787
"SSP1",2090,"COD",7806.78726581554,33644.2590223706
"SSP1",2090,"COG",353.439983829292,33972.232462072
"SSP1",2090,"COL",2615.14458018852,56925.7989223006
"SSP1",2090,"COM",32.586014264487,27870.1484015888
"SSP1",2090,"CPV",30.1439272756284,54640.2912784465
"SSP1",2090,"CRI",352.756695125112,75101.468983304
"SSP1",2090,"CYP",160.033303803729,117092.830412035
"SSP1",2090,"CZE",769.620097999236,85538.1198848305
"SSP1",2090,"DEU",8657.49757897458,116755.605365576
"SSP1",2090,"DJI",51.3195127428726,45586.9427913035
"SSP1",2090,"DNK",820.719141735045,129520.016226882
"SSP1",2090,"DOM",774.172357432784,69436.576084986
"SSP1",2090,"DZA",3339.33827693476,61142.9037420066
"SSP1",2090,"ECU",861.809565558908,46969.5521095677
"SSP1",2090,"EGY",10221.2882663918,62989.4959092806
"SSP1",2090,"ERI",109.042351805432,24692.5692569109
"SSP1",2090,"ESP",4660.73700655481,101533.54172651
"SSP1",2090,"EST",74.3576605572344,71374.8735067762
"SSP1",2090,"ETH",7165.60803996142,36145.9113838961
"SSP1",2090,"FIN",577.792885214527,109625.830154347
"SSP1",2090,"FJI",38.263782476186,52485.8911665595
"SSP1",2090,"FRA",8399.37112676927,122853.120716257
"SSP1",2090,"FSM",1.33404853304028,16345.6625081797
"SSP1",2090,"GAB",215.479268635796,59795.7557416776
"SSP1",2090,"GBR",7363.4223933396,98684.2503684917
"SSP1",2090,"GEO",120.415444840984,57950.2032938592
"SSP1",2090,"GHA",2576.48806982841,50007.98298187
"SSP1",2090,"GIN",788.518021420061,38215.6625531632
"SSP1",2090,"GMB",141.313366702525,34059.2983593223
"SSP1",2090,"GNB",104.786764661124,33712.5286677733
"SSP1",2090,"GNQ",163.05151666912,53120.219363067
"SSP1",2090,"GRC",760.12425407638,89738.3982779839
"SSP1",2090,"GRD",7.17403925831876,67302.3726371466
"SSP1",2090,"GTM",1083.46580790588,51886.0059107398
"SSP1",2090,"HKG",1032.40890886814,162977.044299616
"SSP1",2090,"HND",568.660907549118,47235.451845565
"SSP1",2090,"HRV",258.463658558597,94940.6771931641
"SSP1",2090,"HTI",420.093426492766,35431.5919678242
"SSP1",2090,"HUN",612.569774331786,86611.0276990048
"SSP1",2090,"IDN",15793.5873204439,63614.1169574751
"SSP1",2090,"IND",68876.6944778732,54709.5157661938
"SSP1",2090,"IRL",1253.88808064266,199665.108211227
"SSP1",2090,"IRN",6510.96176613917,70443.0875050589
"SSP1",2090,"IRQ",3100.65316414574,43039.2846603232
"SSP1",2090,"ISL",54.7552722590774,128432.347028762
"SSP1",2090,"ISR",1609.78429919635,98100.0666158875
"SSP1",2090,"ITA",5759.86680105016,120651.171914349
"SSP1",2090,"JAM",110.070295954777,54306.0301194227
"SSP1",2090,"JOR",737.663109213938,45728.6681940266
"SSP1",2090,"JPN",7661.5824803668,95365.1354702994
"SSP1",2090,"KAZ",1214.23946988901,58826.7449249652
"SSP1",2090,"KEN",3925.40347016692,46759.2150518648
"SSP1",2090,"KGZ",187.402425496933,22784.4998989236
"SSP1",2090,"KHM",960.307627886058,60895.6002532748
"SSP1",2090,"KIR",1.93027547191303,13222.1722629808
"SSP1",2090,"KOR",3524.04736736739,111211.074524902
"SSP1",2090,"KWT",454.795689617361,98568.1916087904
"SSP1",2090,"LAO",395.679353194148,54859.7483048848
"SSP1",2090,"LBN",251.875790325963,39871.5989496129
"SSP1",2090,"LBR",234.124254177841,25234.5275689426
"SSP1",2090,"LBY",716.869505361796,87554.7910701922
"SSP1",2090,"LCA",7.88432815079742,57193.9976393777
"SSP1",2090,"LKA",834.478412055351,45233.5586135446
"SSP1",2090,"LSO",78.0097218709826,34245.0534855616
"SSP1",2090,"LTU",124.840999290033,79285.5141350619
"SSP1",2090,"LUX",198.868687951345,252900.96710915
"SSP1",2090,"LVA",86.2143122774459,76829.13345177
"SSP1",2090,"MAC",200.124141559587,271772.91792059
"SSP1",2090,"MAR",2044.33102061428,56883.6820226075
"SSP1",2090,"MDA",101.300387293255,55694.6555933212
"SSP1",2090,"MDG",1559.29389418259,33058.9454510739
"SSP1",2090,"MDV",56.6628828663105,90562.6940115902
"SSP1",2090,"MEX",8479.63281891924,66550.3315889799
"SSP1",2090,"MKD",129.807485688497,75428.0997693535
"SSP1",2090,"MLI",1372.34560697228,28448.3266807245
"SSP1",2090,"MLT",69.7864777475822,157776.627383911
"SSP1",2090,"MMR",1346.17729724606,33308.8126277368
"SSP1",2090,"MNE",35.1547739477933,64855.747211699
"SSP1",2090,"MNG",247.93751643525,57885.9094345534
"SSP1",2090,"MOZ",1624.28840812134,27502.2582245024
"SSP1",2090,"MRT",426.812865593326,54382.9445547756
"SSP1",2090,"MUS",74.0039172168707,83283.8862914334
"SSP1",2090,"MWI",1218.51370814817,30900.7014759958
"SSP1",2090,"MYS",3345.01259235237,90691.7313024533
"SSP1",2090,"NAM",177.968706669664,49770.3741954374
"SSP1",2090,"NER",2222.70343079617,28376.0283507
"SSP1",2090,"NGA",17857.6641401502,38064.2976345242
"SSP1",2090,"NIC",370.656226428213,52583.5407134478
"SSP1",2090,"NLD",2396.35284809073,143001.720284995
"SSP1",2090,"NOR",918.22535111773,145441.550783715
"SSP1",2090,"NPL",1073.78947517967,37748.7773287831
"SSP1",2090,"NZL",520.183702480853,89490.848147672
"SSP1",2090,"OMN",423.510205526965,73906.8913210499
"SSP1",2090,"PAK",17324.783738431,46683.5543259205
"SSP1",2090,"PAN",393.636353344741,79904.9128842839
"SSP1",2090,"PER",1605.91699032801,49577.287308914
"SSP1",2090,"PHL",7011.41390203985,50787.9053404243
"SSP1",2090,"PNG",373.476255997979,27863.6160154574
"SSP1",2090,"POL",2318.78561655096,81536.419459118
"SSP1",2090,"PRI",111.237348386027,69676.871385301
"SSP1",2090,"PRT",912.422656238449,108271.890008742
"SSP1",2090,"PRY",391.591573894232,53839.8749712112
"SSP1",2090,"PSE",242.673739562152,29625.5286091453
"SSP1",2090,"QAT",731.23953313437,169960.394990348
"SSP1",2090,"ROU",990.474629582702,84818.3359184585
"SSP1",2090,"RUS",8359.8693016546,67134.5815552002
"SSP1",2090,"RWA",899.406949263132,39315.4143394408
"SSP1",2090,"SAU",5436.94048688083,125565.115148739
"SSP1",2090,"SDN",2338.59023765864,26689.2443744826
"SSP1",2090,"SEN",1363.22519755521,44393.1399868794
"SSP1",2090,"SGP",1408.93137326738,236807.722557871
"SSP1",2090,"SLB",34.0692082837422,30505.262616583
"SSP1",2090,"SLE",340.031253032448,29994.1015764867
"SSP1",2090,"SLV",248.364659849081,54746.5454449606
"SSP1",2090,"SOM",1664.16796839536,40460.6914187362
"SSP1",2090,"SRB",433.063966081966,75848.2505592745
"SSP1",2090,"SSD",146.369409708526,14568.902417806
"SSP1",2090,"STP",9.96730932287648,35077.3172546742
"SSP1",2090,"SUR",36.8035936872019,58072.6731298489
"SSP1",2090,"SVK",353.491465232721,81586.5242389654
"SSP1",2090,"SVN",183.535073740501,102017.492112928
"SSP1",2090,"SWE",1540.20272461717,123582.886458944
"SSP1",2090,"SWZ",69.1493244882817,60822.1492666493
"SSP1",2090,"SYC",8.96441179992889,91981.7517278019
"SSP1",2090,"SYR",1349.43965443605,45642.2948324321
"SSP1",2090,"TCD",1520.28835858746,37721.4699286678
"SSP1",2090,"TGO",475.877339455218,35497.4363298621
"SSP1",2090,"THA",3109.36160096095,68562.2622160851
"SSP1",2090,"TJK",409.341113773417,30462.6871965835
"SSP1",2090,"TKM",233.743745614702,30648.651171714
"SSP1",2090,"TLS",57.0321757438018,37048.6001060383
"SSP1",2090,"TON",2.30604762622522,26423.8631179797
"SSP1",2090,"TTO",86.071393020014,79741.1095044072
"SSP1",2090,"TUN",635.822374814253,55629.5908269324
"SSP1",2090,"TUR",8769.63548682061,103232.152315148
"SSP1",2090,"TWN",2052.13063832122,155068.698277526
"SSP1",2090,"TZA",7025.55804154116,49173.5849251669
"SSP1",2090,"UGA",4785.5332552418,44954.4630777492
"SSP1",2090,"UKR",1131.85217745636,40575.2880804912
"SSP1",2090,"URY",175.373167064621,72289.164389314
"SSP1",2090,"USA",55459.6977079196,142147.646219774
"SSP1",2090,"UZB",1115.30443917996,26306.5637181636
"SSP1",2090,"VCT",4.50091278562867,70170.2330864363
"SSP1",2090,"VEN",1457.1723847316,48494.063990243
"SSP1",2090,"VNM",6862.31594842217,80001.626147193
"SSP1",2090,"VUT",11.0370915251312,21792.1548745486
"SSP1",2090,"WSM",7.99362355953417,35845.1663163942
"SSP1",2090,"YEM",1622.52260000954,31705.949038462
"SSP1",2090,"ZAF",3069.39887417484,52313.0689794021
"SSP1",2090,"ZMB",1436.75641998275,38593.2370638979
"SSP1",2090,"ZWE",578.785809769699,26036.7886710228
"SSP2",2090,"ABW",14.193814001118,109452.350773576
"SSP2",2090,"AFG",630.767803861253,6009.09295279642
"SSP2",2090,"AGO",1300.54942327147,12551.2254325921
"SSP2",2090,"ALB",80.761149963447,52008.0073674216
"SSP2",2090,"ARE",2179.43351503683,211889.647135608
"SSP2",2090,"ARG",2539.40792083404,51391.1197253808
"SSP2",2090,"ARM",99.7827724490608,45868.1721820528
"SSP2",2090,"ATG",6.03632076286168,61932.9542638834
"SSP2",2090,"AUS",3698.63721860823,105594.400420202
"SSP2",2090,"AUT",1013.17407489378,112962.526361915
"SSP2",2090,"AZE",385.003286447737,38274.20224921
"SSP2",2090,"BDI",205.727053623537,6872.40964222399
"SSP2",2090,"BEL",1449.4057196369,113747.514004007
"SSP2",2090,"BEN",618.258997341004,17625.5919084261
"SSP2",2090,"BFA",471.473473979017,7855.97510984446
"SSP2",2090,"BGD",6689.65605148082,37009.7387750109
