model,scenario,region,variable,unit,year,value,iso
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2055,8.93859200000001,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2060,8.867581000000008,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2065,8.77503700000001,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2070,8.664409,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2075,8.536538,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2080,8.390051,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2085,8.224456,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2090,8.04340399999999,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2095,7.8512689999999905,BLR
IIASA-WiC POP 2023,SSP5,Belarus,Population,million,2100,7.6433599999999995,BLR
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2020,11.54127,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2025,11.737962,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2030,11.995778,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2035,12.27543,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2040,12.574454,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2045,12.888304,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2050,13.203813,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2055,13.478163,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2060,13.710623,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2065,13.892059,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2070,14.040289000000001,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2075,14.159214,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2080,14.230401,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2085,14.207213,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2090,14.051982,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2095,13.798454,BEL
IIASA-WiC POP 2023,SSP5,Belgium,Population,million,2100,13.449991,BEL
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2020,0.392424,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2025,0.423846,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2030,0.45460300000000003,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2035,0.480539,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2040,0.502081,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2045,0.521045,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2050,0.537376,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2055,0.550747,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2060,0.560944,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2065,0.567562,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2070,0.570809,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2075,0.570816,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2080,0.567855,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2085,0.5618540000000001,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2090,0.552712,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2095,0.540395,BLZ
IIASA-WiC POP 2023,SSP5,Belize,Population,million,2100,0.524754,BLZ
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2020,12.466822,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2025,14.28294,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2030,15.907713,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2035,17.39779,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2040,18.783701,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2045,20.123501,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2050,21.370078000000003,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2055,22.440803,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2060,23.281578,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2065,23.962662,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2070,24.484769,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2075,24.870101,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2080,25.083934000000003,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2085,25.132506000000003,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2090,25.008769,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2095,24.744118,BEN
IIASA-WiC POP 2023,SSP5,Benin,Population,million,2100,24.359187000000002,BEN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2020,0.7700009999999999,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2025,0.797744,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2030,0.818697,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2035,0.8328289999999999,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2040,0.840793,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2045,0.844139,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2050,0.843001999999999,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2055,0.8373740000000001,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2060,0.8270449999999999,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2065,0.811567,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2070,0.7907799999999989,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2075,0.764852,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2080,0.7346860000000001,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2085,0.701412,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2090,0.6664009999999999,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2095,0.630753,BTN
IIASA-WiC POP 2023,SSP5,Bhutan,Population,million,2100,0.594624,BTN
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2020,11.862352000000001,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2025,12.620087999999999,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2030,13.281759,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2035,13.821344999999999,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2040,14.23103,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2045,14.556342,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2050,14.770553,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2055,14.864977000000001,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2060,14.847127,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2065,14.752148,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2070,14.581738999999999,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2075,14.348902,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2080,14.054573,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2085,13.709472,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2090,13.325029,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2095,12.911594,BOL
IIASA-WiC POP 2023,SSP5,Bolivia,Population,million,2100,12.474067,BOL
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2020,3.3409769999999996,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2025,3.181188,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2030,2.997407,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2035,2.816988,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2040,2.643249,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2045,2.481509,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2050,2.333692,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2055,2.199745,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2060,2.076755,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2065,1.967609,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2070,1.870069,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2075,1.782334,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2080,1.702202,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2085,1.627394,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2090,1.5561420000000001,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2095,1.487215,BIH
IIASA-WiC POP 2023,SSP5,Bosnia and Herzegovina,Population,million,2100,1.418882,BIH
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2020,2.523551,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2025,2.7334,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2030,2.939837,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2035,3.1218380000000003,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2040,3.2791460000000003,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2045,3.418915,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2050,3.539126,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2055,3.623125,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2060,3.674015,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2065,3.694259,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2070,3.6858850000000003,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2075,3.652507,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2080,3.595157,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2085,3.518205,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2090,3.4214209999999996,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2095,3.3066999999999998,BWA
IIASA-WiC POP 2023,SSP5,Botswana,Population,million,2100,3.173806,BWA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2020,212.564939,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2025,217.546263,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2030,221.40582199999997,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2035,223.708986,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2040,224.518103,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2045,224.15077100000002,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2050,222.649759,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2055,220.009668,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2060,216.249404,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2065,211.496063,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2070,205.86189199999998,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2075,199.546019,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2080,192.736675,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2085,185.608633,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2090,178.301244,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2095,170.721877,BRA
IIASA-WiC POP 2023,SSP5,Brazil,Population,million,2100,162.59799900000002,BRA
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2020,0.439894,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2025,0.461429,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2030,0.479656,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2035,0.49447399999999997,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2040,0.506445,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2045,0.516676,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2050,0.524778,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2055,0.5300069999999999,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2060,0.532263999999999,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2065,0.5314059999999999,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2070,0.528261,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2075,0.5233880000000001,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2080,0.516955,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2085,0.508745,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2090,0.498425,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2095,0.48445499999999997,BRN
IIASA-WiC POP 2023,SSP5,Brunei Darussalam,Population,million,2100,0.46623000000000003,BRN
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2020,7.02023900000001,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2025,6.742884,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2030,6.485789,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2035,6.2469030000000005,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2040,6.025510000000001,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2045,5.824643,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2050,5.644509,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2055,5.475066,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2060,5.307091000000001,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2065,5.137781,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2070,4.967906,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2075,4.8013829999999995,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2080,4.643514,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2085,4.496598,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2090,4.360371,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2095,4.2318940000000005,BGR
IIASA-WiC POP 2023,SSP5,Bulgaria,Population,million,2100,4.095444,BGR
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2020,21.23189,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2025,24.191297,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2030,26.704720000000002,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2035,28.976999,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2040,31.12491,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2045,33.214232,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2050,35.122089,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2055,36.679789,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2060,37.856178999999905,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2065,38.766594,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2070,39.457551,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2075,39.954867,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2080,40.231215,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2085,40.251688,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2090,40.01718,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2095,39.575812,BFA
IIASA-WiC POP 2023,SSP5,Burkina Faso,Population,million,2100,38.981588,BFA
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2020,12.053894,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2025,13.674842,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2030,14.991475000000001,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2035,16.187947,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2040,17.287008999999998,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2045,18.31829,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2050,19.22168,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2055,19.928892,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2060,20.420573,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2065,20.7607,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2070,20.96557,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2075,21.056133000000003,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2080,21.032103,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2085,20.885763999999998,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2090,20.628005,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2095,20.256520000000002,BDI
IIASA-WiC POP 2023,SSP5,Burundi,Population,million,2100,19.779027999999997,BDI
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2020,0.57993,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2025,0.608115,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2030,0.623089,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2035,0.6308239999999999,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2040,0.633389,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2045,0.6322809999999991,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2050,0.627461,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2055,0.6186470000000001,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2060,0.60621100000000006,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2065,0.5920689999999991,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2070,0.576425,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2075,0.5593439999999991,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2080,0.54101,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2085,0.521514,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2090,0.501326,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2095,0.481048,CPV
IIASA-WiC POP 2023,SSP5,Cabo Verde,Population,million,2100,0.461052,CPV
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2020,16.296273,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2025,17.300953,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2030,17.990803,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2035,18.471623,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2040,18.772205000000003,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2045,18.919925,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2050,18.922314,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2055,18.789897,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2060,18.543653,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2065,18.221189,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2070,17.817301999999998,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2075,17.323117999999997,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2080,16.748648,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2085,16.128963,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2090,15.494861,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2095,14.841631,KHM
IIASA-WiC POP 2023,SSP5,Cambodia,Population,million,2100,14.144093999999999,KHM
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2020,26.137121999999998,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2025,29.624897,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2030,32.858025000000005,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2035,35.8107049999999,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2040,38.555774,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2045,41.221194000000004,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2050,43.755714,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2055,45.965855999999896,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2060,47.770949,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2065,49.215994,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2070,50.317313,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2075,51.022533,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2080,51.406148,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2085,51.462491,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2090,51.228108999999904,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2095,50.725069000000005,CMR
IIASA-WiC POP 2023,SSP5,Cameroon,Population,million,2100,49.956969,CMR
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2020,37.758236,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2025,38.703364,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2030,40.121848,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2035,41.564669,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2040,43.018799,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2045,44.521795,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2050,46.08727,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2055,47.522676,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2060,48.832316,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2065,49.947360999999994,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2070,50.918407,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2075,51.729251,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2080,52.301801,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2085,52.525147,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2090,52.224419999999995,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2095,51.405029999999996,CAN
IIASA-WiC POP 2023,SSP5,Canada,Population,million,2100,50.139480000000006,CAN
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2020,5.272024,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2025,6.099845,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2030,6.845453,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2035,7.52891800000001,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2040,8.185649999999999,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2045,8.84643599999999,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2050,9.46447899999999,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2055,9.987493,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2060,10.413423,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2065,10.784691,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2070,11.102983,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2075,11.366547,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2080,11.5725,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2085,11.720116,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2090,11.802793,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2095,11.829443999999999,CAF
IIASA-WiC POP 2023,SSP5,Central African Republic,Population,million,2100,11.819517,CAF
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2020,16.37919,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2025,19.219191,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2030,21.798343,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2035,24.238415,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2040,26.650672999999998,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2045,29.078200000000002,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2050,31.414055,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2055,33.560767,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2060,35.458580999999995,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2065,37.134731,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2070,38.553423,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2075,39.725195,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2080,40.610267,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2085,41.236016000000006,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2090,41.540153,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2095,41.504726000000005,TCD
IIASA-WiC POP 2023,SSP5,Chad,Population,million,2100,41.150597999999995,TCD
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2020,19.206692,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2025,19.581699,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2030,19.937167000000002,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2035,20.183459,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2040,20.310139,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2045,20.351839,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2050,20.319113,CHL
